Reggie Williams,2002.67,27.4,9.0,0.0,0.0,0.0,47.13,26.47,1172.6,20.74,13.37,0.51,0.32,0.19,3.8,10.76,7.23,13.32,1.97,0.93,10.75,20.5,1.09,1.13,2.21,0.07,-0.33,-1.26,-1.59,0.76,211.93,3.61,476.0,8.19,0.43,35.27,0.71,109.07,2.18,0.31,176.67,366.93,0.49,0.48,80.8,1.34,103.2,1.69,0.78,51.0,0.82,121.6,2.1,172.6,2.91,108.8,1.81,52.0,0.87,24.67,0.37,67.73,1.13,124.8,2.07,539.93,9.26
Renaldo Balkman,2009.5,24.5,9.0,0.0,0.0,0.0,36.83,2.0,510.67,11.32,12.43,0.51,0.17,0.36,8.1,18.07,13.1,7.15,2.97,2.37,13.95,13.98,0.47,0.73,1.18,0.1,-1.95,2.02,0.08,0.35,61.33,1.32,120.17,2.65,0.47,1.83,0.05,10.67,0.35,0.21,59.5,109.5,0.54,0.49,24.5,0.57,45.17,0.97,0.58,46.33,0.88,81.83,1.77,128.17,2.67,22.0,0.5,27.33,0.63,17.33,0.37,22.33,0.5,70.17,1.67,149.0,3.23
Rex Chapman,1995.0,27.0,12.0,0.0,0.0,0.0,53.73,40.55,1574.82,29.14,13.65,0.52,0.29,0.23,1.91,7.87,4.86,15.32,1.51,0.43,10.3,22.62,1.43,0.85,2.27,0.06,0.34,-2.09,-1.75,0.25,290.0,5.32,669.73,12.38,0.43,67.73,1.24,191.82,3.5,0.34,222.27,477.91,0.46,0.48,121.73,2.2,152.09,2.78,0.79,27.73,0.51,104.82,1.98,132.55,2.46,147.45,2.79,47.45,0.87,9.45,0.18,83.36,1.56,96.45,1.81,769.45,14.07
Rex Walters,1997.0,26.0,12.0,0.0,0.0,0.0,47.86,9.57,657.43,12.96,11.27,0.55,0.37,0.27,2.16,8.27,5.26,22.5,1.5,0.39,20.13,16.21,0.56,0.36,0.93,0.07,-1.19,-2.19,-3.37,-0.2,81.71,1.53,185.14,3.47,0.44,26.71,0.5,74.0,1.36,0.35,55.0,111.14,0.49,0.5,30.86,0.66,38.14,0.8,0.81,11.57,0.23,46.0,0.94,57.57,1.19,81.29,1.71,18.43,0.37,4.29,0.09,41.57,0.86,62.71,1.29,221.0,4.13
Richard Hamilton,2006.5,27.5,12.0,0.0,0.0,0.0,65.79,55.93,2111.36,31.44,15.83,0.52,0.12,0.27,3.02,8.15,5.55,19.76,1.26,0.31,11.78,26.51,2.84,1.64,4.48,0.09,0.81,-1.96,-1.14,0.75,426.36,6.33,949.14,14.14,0.45,37.86,0.59,109.29,1.71,0.34,388.5,839.86,0.46,0.47,231.43,3.36,271.79,3.93,0.84,56.71,0.84,147.0,2.17,203.71,3.01,223.21,3.37,51.0,0.75,9.36,0.14,141.21,2.11,166.36,2.46,1122.0,16.59
Richard Jefferson,2009.5,28.5,9.0,0.0,0.0,0.0,72.56,50.56,2133.12,29.41,13.63,0.57,0.3,0.39,2.86,12.91,7.9,11.27,1.2,0.79,11.89,19.11,3.1,2.07,5.19,0.11,0.21,-0.31,-0.09,1.25,321.12,4.43,692.19,9.64,0.46,65.0,0.9,172.62,2.39,0.35,256.12,519.56,0.5,0.52,222.38,3.14,289.5,4.06,0.75,57.19,0.79,236.69,3.31,293.88,4.11,149.81,2.1,49.06,0.68,21.62,0.29,110.19,1.58,164.12,2.25,929.62,12.89
Rick Brunson,2002.0,29.0,6.0,0.0,0.0,0.0,37.44,5.67,503.67,11.48,9.52,0.45,0.23,0.35,2.5,8.97,5.78,28.86,2.61,0.4,24.77,16.71,-0.1,0.47,0.39,0.01,-3.7,-0.84,-4.57,-0.22,44.11,1.04,116.67,2.69,0.38,11.11,0.24,30.67,0.69,0.34,33.0,86.0,0.39,0.41,21.78,0.54,31.44,0.82,0.65,9.44,0.22,40.22,0.9,49.67,1.12,97.33,2.1,22.33,0.52,2.33,0.06,39.56,0.97,40.22,1.01,121.11,2.82
Rick Fox,1998.0,28.0,9.0,0.0,0.0,0.0,71.54,45.15,1824.85,25.05,13.35,0.53,0.29,0.24,4.74,11.5,8.11,16.79,2.08,1.01,16.17,18.35,1.75,1.69,3.45,0.09,0.52,0.19,0.72,1.35,260.15,3.54,578.38,7.91,0.45,59.31,0.79,169.85,2.31,0.33,200.85,408.54,0.49,0.5,110.08,1.51,142.92,1.95,0.77,76.62,1.06,193.92,2.59,270.54,3.65,203.77,2.81,74.38,1.02,27.31,0.37,123.92,1.7,210.69,2.92,689.69,9.4
Rick Mahorn,1994.78,35.78,3.0,0.0,0.0,0.0,51.33,18.11,905.0,14.8,9.18,0.49,0.01,0.4,8.41,19.36,13.86,4.74,1.21,1.47,16.36,13.76,0.53,1.13,1.67,0.07,-3.94,0.29,-3.63,0.08,100.44,1.58,213.78,3.42,0.43,0.44,0.0,3.0,0.03,0.17,100.0,210.78,0.44,0.43,65.33,1.02,87.33,1.38,0.69,66.0,1.09,163.44,2.6,229.44,3.69,35.44,0.53,21.44,0.36,25.67,0.39,45.89,0.76,118.33,2.03,266.67,4.13
Ricky Davis,2004.5,24.5,12.0,0.0,0.0,0.0,61.33,28.67,1827.25,25.98,14.11,0.51,0.18,0.27,3.39,10.24,6.82,19.67,2.0,0.8,15.01,22.35,1.19,1.15,2.35,0.06,-0.63,-0.88,-1.48,0.53,312.25,4.33,700.83,9.82,0.44,48.58,0.66,134.5,1.9,0.36,263.67,566.33,0.45,0.47,152.92,2.12,195.75,2.7,0.78,47.17,0.68,165.33,2.32,212.5,2.99,202.17,2.91,61.0,0.9,15.58,0.25,133.83,1.88,119.17,1.76,826.0,11.46
Ricky Pierce,1994.0,34.0,12.0,0.0,0.0,0.0,60.56,20.78,1504.78,23.91,17.47,0.56,0.14,0.36,3.62,7.28,5.46,13.16,1.66,0.31,10.27,25.9,3.56,1.0,4.53,0.13,1.46,-2.63,-1.17,0.61,349.56,5.4,731.22,11.4,0.46,30.78,0.51,88.78,1.49,0.33,318.78,642.44,0.48,0.49,233.89,3.66,263.67,4.13,0.88,46.44,0.73,90.44,1.47,136.89,2.19,123.11,1.92,50.44,0.79,7.67,0.13,99.44,1.51,127.78,1.98,963.78,15.0
Ricky Rubio,2014.5,23.5,6.0,0.0,0.0,0.0,58.83,55.5,1869.5,31.85,15.97,0.49,0.25,0.44,2.53,13.38,7.87,39.63,3.33,0.28,21.15,18.57,1.88,2.0,3.88,0.09,0.57,0.5,1.07,1.53,189.5,3.27,504.67,8.85,0.37,39.67,0.67,126.0,2.15,0.31,149.83,378.67,0.39,0.41,190.17,3.18,229.0,3.83,0.82,42.17,0.72,207.5,3.68,249.67,4.42,498.5,8.45,124.5,2.07,7.5,0.1,162.67,2.82,153.33,2.6,608.83,10.38
Rik Smits,1995.0,28.0,0.0,0.0,0.0,0.0,71.36,65.55,1914.45,26.9,18.05,0.55,0.0,0.27,7.69,18.4,13.22,9.66,0.82,3.06,11.63,26.36,2.52,2.22,4.75,0.12,-0.46,-0.19,-0.65,0.71,446.82,6.3,883.18,12.49,0.5,0.27,0.0,2.27,0.03,0.1,446.55,880.91,0.51,0.5,189.27,2.68,243.36,3.43,0.78,122.36,1.72,311.91,4.4,434.27,6.1,104.09,1.45,30.45,0.41,87.27,1.22,131.73,1.85,245.55,3.43,1083.18,15.29
Robert Horry,2000.5,29.5,3.0,0.0,0.0,0.0,69.19,30.0,1691.81,24.06,13.19,0.51,0.38,0.27,7.26,14.88,11.15,12.3,2.21,2.76,15.55,14.46,1.46,2.69,4.16,0.12,-0.16,2.83,2.68,1.99,176.25,2.49,415.19,5.86,0.42,49.69,0.71,145.56,2.11,0.33,126.56,269.62,0.46,0.48,80.0,1.12,110.12,1.55,0.72,102.75,1.47,226.56,3.2,329.31,4.66,146.44,2.08,72.38,1.04,64.69,0.93,86.12,1.24,167.5,2.39,482.19,6.8
Robert Pack,1998.0,28.0,6.0,0.0,0.0,0.0,42.46,12.08,881.69,20.92,13.77,0.49,0.08,0.38,2.58,8.31,5.45,32.32,2.76,0.24,21.58,22.25,0.28,0.82,1.1,0.05,-1.71,-1.24,-2.95,-0.05,133.77,3.05,314.62,7.35,0.41,8.77,0.22,30.0,0.74,0.24,125.0,284.62,0.43,0.43,102.23,2.32,129.92,2.94,0.78,20.08,0.47,65.46,1.56,85.54,2.03,196.62,4.48,46.54,1.14,3.31,0.05,101.54,2.35,80.08,1.79,378.54,8.64
Robert Parish*,1993.5,39.5,0.0,0.0,0.0,0.0,73.75,54.0,1762.38,23.02,16.42,0.55,0.0,0.3,11.04,22.22,16.76,5.25,1.11,2.72,13.52,18.89,2.54,2.45,5.0,0.12,-1.16,0.35,-0.79,0.86,322.38,4.2,601.75,7.86,0.52,0.0,0.0,0.12,0.0,0.27,322.38,601.62,0.52,0.52,138.38,1.8,187.38,2.41,0.72,170.0,2.21,377.62,4.89,547.62,7.1,59.62,0.79,40.62,0.52,72.62,0.95,103.12,1.36,150.12,1.96,783.12,10.18
Robert Traylor,2002.0,24.0,0.0,0.0,0.0,0.0,62.57,10.43,891.86,14.01,14.77,0.5,0.01,0.41,12.53,18.26,15.37,8.3,2.46,3.76,15.94,18.11,0.54,1.34,1.9,0.11,-1.57,1.97,0.44,0.51,120.14,1.87,253.43,3.94,0.48,0.57,0.0,3.43,0.04,0.25,119.57,250.0,0.48,0.48,57.0,0.9,98.71,1.57,0.58,95.86,1.5,138.43,2.16,234.29,3.67,44.57,0.7,40.0,0.64,43.71,0.7,57.14,0.9,154.14,2.44,297.86,4.69
Robin Lopez,2013.0,24.0,0.0,0.0,0.0,0.0,69.78,53.33,1594.78,22.1,15.9,0.57,0.0,0.34,11.93,14.37,13.18,4.03,0.66,4.2,11.94,17.26,2.8,1.46,4.24,0.12,-0.71,0.43,-0.29,1.0,250.78,3.48,476.78,6.59,0.52,0.0,0.0,0.67,0.0,0.14,250.78,476.11,0.53,0.52,107.67,1.53,141.56,2.03,0.75,175.67,2.42,209.67,2.92,385.33,5.32,47.67,0.62,18.22,0.27,88.44,1.22,72.22,0.99,144.78,2.07,609.22,8.46
Rod Higgins,1992.5,32.5,9.0,0.0,0.0,0.0,49.83,9.0,1095.0,19.25,12.43,0.52,0.37,0.34,6.45,11.57,9.03,8.63,1.47,1.42,8.9,16.32,1.92,0.68,2.58,0.1,0.4,-0.92,-0.55,0.65,153.83,2.65,343.33,6.13,0.41,39.83,0.73,116.17,2.23,0.33,114.0,227.17,0.46,0.47,105.17,1.75,127.83,2.15,0.8,59.0,1.08,131.5,2.15,190.5,3.22,70.33,1.2,31.83,0.57,24.5,0.43,43.0,0.7,109.67,2.08,452.67,7.75
Rod Strickland,1997.5,30.5,6.0,0.06,0.5,1.0,63.31,45.62,2017.25,30.67,16.91,0.5,0.05,0.38,3.66,10.13,6.88,36.71,2.29,0.47,17.52,20.99,2.92,2.2,5.13,0.11,0.88,-0.14,0.73,1.88,322.06,4.79,710.06,10.67,0.44,11.0,0.19,39.5,0.61,0.26,311.06,670.56,0.44,0.44,203.75,3.04,283.0,4.19,0.73,70.06,1.04,175.19,2.69,245.25,3.73,479.25,7.28,94.88,1.42,13.25,0.19,169.62,2.58,119.12,1.81,858.88,12.78
Rodney Buford,2002.4,24.4,9.0,0.0,0.0,0.0,46.0,7.6,836.4,15.72,9.66,0.44,0.14,0.12,3.5,11.52,7.56,7.58,1.62,0.72,7.5,20.02,-0.22,0.78,0.56,0.03,-3.76,-1.5,-5.26,-0.54,126.0,2.38,306.0,5.8,0.4,14.8,0.26,49.4,0.92,0.24,111.2,256.6,0.42,0.42,27.6,0.52,36.4,0.7,0.72,23.4,0.44,96.2,1.72,119.6,2.2,35.8,0.68,23.0,0.46,6.2,0.12,28.0,0.52,66.4,1.28,294.4,5.58
Rodney Carney,2009.0,24.0,9.0,0.0,0.0,0.0,59.8,9.6,920.0,15.02,11.82,0.51,0.37,0.21,4.18,11.44,7.74,4.78,1.8,1.62,8.62,18.6,0.5,0.76,1.24,0.06,-1.46,-1.54,-3.02,-0.14,135.0,2.2,319.8,5.2,0.42,40.0,0.66,118.2,1.92,0.35,95.0,201.6,0.46,0.48,45.6,0.76,64.8,1.08,0.71,32.8,0.54,84.8,1.38,117.6,1.94,26.4,0.44,31.8,0.54,20.0,0.3,31.4,0.52,84.0,1.4,355.6,5.8
Rodney Rogers,1999.5,27.5,9.0,0.0,0.0,0.0,72.17,28.92,1822.75,24.99,14.15,0.52,0.25,0.28,6.72,14.08,10.35,13.36,2.08,1.53,15.42,21.48,1.13,2.1,3.23,0.08,-0.11,0.44,0.33,1.17,300.67,4.07,666.17,9.05,0.45,57.5,0.76,165.5,2.28,0.34,243.17,500.67,0.48,0.49,130.17,1.75,188.67,2.52,0.7,106.25,1.46,217.17,2.98,323.42,4.45,143.5,1.98,72.33,0.99,37.58,0.52,135.92,1.84,223.17,3.08,789.0,10.67
Rodney Stuckey,2012.5,25.5,6.0,0.0,0.0,0.0,65.1,30.2,1789.0,26.77,14.47,0.51,0.14,0.38,2.52,10.14,6.27,21.3,1.67,0.39,13.18,23.19,1.71,1.17,2.86,0.07,-0.43,-1.31,-1.75,0.28,290.4,4.32,687.0,10.22,0.42,27.6,0.42,92.1,1.41,0.28,262.8,594.9,0.44,0.44,210.1,3.18,255.1,3.85,0.82,41.9,0.62,149.3,2.26,191.2,2.88,233.3,3.49,56.8,0.85,9.4,0.12,118.1,1.78,134.6,2.0,818.5,12.2
Roger Mason,2009.1,28.1,12.0,0.0,0.0,0.0,51.8,10.3,914.7,15.19,9.51,0.51,0.55,0.12,1.12,10.55,5.85,11.88,1.24,0.64,11.17,16.69,0.64,0.66,1.29,0.05,-1.1,-1.91,-2.99,0.03,119.6,1.87,293.3,4.74,0.38,59.4,0.95,154.9,2.53,0.37,60.2,138.4,0.4,0.48,30.3,0.5,35.0,0.57,0.87,7.8,0.12,81.9,1.39,89.7,1.52,67.7,1.14,18.9,0.33,7.5,0.12,37.0,0.61,70.9,1.29,328.9,5.21
Rolando Blackman,1992.0,32.0,12.0,0.0,0.0,0.0,70.0,53.6,2165.8,29.8,14.22,0.53,0.13,0.21,2.72,7.12,4.94,15.38,1.12,0.44,10.34,22.26,2.78,1.48,4.28,0.1,0.24,-1.24,-0.96,0.74,439.0,5.94,928.2,12.68,0.46,35.8,0.52,96.6,1.38,0.36,403.2,831.6,0.48,0.49,185.4,2.48,215.0,2.88,0.86,55.0,0.74,139.0,1.9,194.0,2.66,205.4,2.82,48.6,0.7,15.6,0.22,119.0,1.62,128.8,1.86,1099.2,14.92
Ron Anderson,1992.0,33.0,9.0,0.0,0.0,0.0,66.4,5.8,1696.0,24.06,13.04,0.5,0.14,0.2,4.84,10.92,7.9,9.14,1.44,0.34,8.84,19.88,1.36,1.1,2.48,0.06,-0.98,-1.66,-2.62,-0.12,324.0,4.36,706.8,9.6,0.44,20.0,0.3,67.4,1.04,0.26,304.0,639.4,0.47,0.46,112.8,1.54,134.0,1.86,0.84,71.6,1.04,163.8,2.34,235.4,3.38,100.6,1.38,52.4,0.7,9.0,0.14,72.0,0.98,105.0,1.46,780.8,10.58
Ron Harper,1995.5,31.5,12.0,0.0,0.0,0.0,65.67,62.58,1954.5,30.31,14.67,0.5,0.21,0.28,4.62,11.06,7.83,18.14,2.59,1.52,13.68,19.87,1.33,2.64,3.99,0.1,0.21,1.36,1.57,1.82,305.42,4.86,704.25,11.26,0.43,39.25,0.63,131.75,2.06,0.29,266.17,572.5,0.47,0.46,152.5,2.45,210.58,3.38,0.71,80.58,1.28,193.17,3.02,273.75,4.28,233.92,3.66,100.0,1.55,43.25,0.71,126.5,2.02,141.33,2.2,802.58,12.78
Ron Mercer,2001.0,24.0,12.0,0.0,0.0,0.0,59.14,39.29,1861.14,30.93,11.99,0.46,0.04,0.17,2.97,8.4,5.64,12.11,1.71,0.64,9.86,23.0,0.26,1.13,1.36,0.03,-2.23,-1.36,-3.57,-0.54,346.43,5.77,806.43,13.47,0.43,8.57,0.13,33.86,0.6,0.24,337.86,772.57,0.43,0.43,120.71,1.94,149.14,2.4,0.8,53.43,0.86,132.57,2.21,186.0,3.1,128.71,2.13,62.86,1.04,15.86,0.24,95.57,1.63,123.0,1.99,822.14,13.64
Ron Mercer,2001.5,24.5,12.0,0.0,0.0,0.0,54.0,34.75,1677.25,29.77,11.66,0.46,0.04,0.15,2.94,8.56,5.71,11.82,1.78,0.61,9.61,22.78,0.16,1.05,1.18,0.03,-2.61,-1.29,-3.9,-0.52,311.25,5.5,725.38,12.89,0.42,7.5,0.11,30.0,0.55,0.21,303.75,695.38,0.43,0.43,106.5,1.75,131.75,2.18,0.79,47.88,0.81,119.88,2.15,167.75,2.99,115.12,2.0,57.0,1.03,14.12,0.23,85.38,1.52,110.12,1.88,736.5,12.89
Ronald Dupree,2006.83,25.83,9.0,0.0,0.0,0.0,26.17,1.33,293.0,8.3,9.13,0.43,0.05,0.39,6.05,20.15,13.05,8.97,1.73,0.65,8.17,15.65,-0.03,0.35,0.32,0.04,-4.62,-0.03,-4.67,-0.12,36.33,0.95,85.0,2.33,0.39,0.83,0.02,2.17,0.08,0.26,35.5,82.83,0.4,0.39,19.0,0.5,34.0,0.87,0.61,19.33,0.5,37.17,1.25,56.5,1.75,16.67,0.48,9.5,0.27,4.83,0.12,15.0,0.37,42.0,1.12,92.5,2.4
Ronald Murray,2006.5,26.5,12.0,0.0,0.0,0.0,60.88,11.5,1384.62,20.5,11.73,0.47,0.23,0.27,1.86,8.69,5.26,17.05,2.11,0.61,14.14,24.51,0.09,0.98,1.05,0.0,-2.49,-1.84,-4.32,-0.32,225.75,3.34,545.0,8.11,0.4,41.0,0.58,134.88,1.95,0.26,184.75,410.12,0.44,0.43,109.62,1.61,151.25,2.22,0.71,24.0,0.35,101.75,1.51,125.75,1.86,137.0,2.09,50.5,0.76,12.5,0.16,92.75,1.44,99.38,1.42,602.12,8.84
Ronnie Brewer,2010.5,24.5,12.0,0.0,0.0,0.0,62.75,38.0,1442.38,21.19,12.71,0.49,0.18,0.3,4.5,9.69,7.18,10.06,2.71,0.74,9.73,14.23,1.84,2.0,3.8,0.11,-0.65,1.38,0.7,1.34,194.25,2.75,396.12,5.65,0.44,11.25,0.16,44.38,0.66,0.21,183.0,351.75,0.48,0.46,92.75,1.29,137.38,1.92,0.55,56.38,0.82,122.0,1.79,178.38,2.59,103.5,1.51,77.75,1.14,15.0,0.23,48.75,0.7,68.12,1.0,492.5,6.94
Ronnie Price,2011.5,27.5,6.0,0.0,0.0,0.0,45.33,6.08,607.75,12.99,8.84,0.45,0.42,0.2,2.88,7.92,5.38,18.73,2.97,0.52,17.54,16.28,-0.22,0.53,0.32,0.02,-2.43,-0.49,-2.94,-0.09,61.5,1.25,165.0,3.44,0.35,20.33,0.42,67.33,1.43,0.28,41.17,97.67,0.4,0.41,24.58,0.51,33.33,0.68,0.75,14.67,0.32,40.17,0.87,54.83,1.18,80.0,1.75,35.33,0.78,4.67,0.1,39.67,0.82,76.83,1.61,167.92,3.4
Ronny Turiaf,2010.5,27.5,0.0,0.0,0.0,0.0,47.3,10.5,802.0,15.71,12.33,0.56,0.02,0.54,7.04,16.89,11.95,10.01,1.13,4.69,16.65,10.96,1.01,0.91,1.93,0.1,-2.42,2.23,-0.19,0.61,85.6,1.51,160.7,2.76,0.54,0.0,0.0,0.7,0.01,0.16,85.6,160.0,0.54,0.54,49.7,0.87,78.2,1.44,0.6,52.0,1.0,123.7,2.39,175.7,3.39,61.8,1.13,18.1,0.35,59.3,1.05,35.8,0.66,111.6,2.02,220.9,3.86
Rony Seikaly,1994.5,28.5,0.0,0.0,0.0,0.0,60.0,54.5,1943.3,30.09,14.35,0.52,0.0,0.57,10.4,22.84,16.47,6.47,1.17,2.85,18.27,21.88,1.39,2.4,3.78,0.06,-2.79,0.54,-2.27,0.41,331.4,5.0,679.6,10.36,0.46,0.5,0.0,2.8,0.02,0.17,330.9,676.8,0.46,0.46,251.0,3.82,360.7,5.56,0.67,193.8,2.91,393.7,6.02,587.5,8.94,80.5,1.25,40.7,0.65,77.6,1.21,171.3,2.69,208.3,3.29,914.3,13.81
Roy Hibbert,2013.0,26.0,0.0,0.0,0.0,0.0,73.56,65.11,1821.0,24.23,15.39,0.52,0.0,0.34,10.34,17.51,13.92,8.8,0.76,5.33,13.74,20.03,1.22,2.77,3.97,0.11,-2.19,2.22,0.01,1.01,291.33,3.88,626.78,8.3,0.47,0.67,0.0,2.67,0.03,0.2,290.67,624.11,0.47,0.47,151.22,2.02,200.22,2.69,0.76,169.67,2.26,294.22,3.92,463.89,6.18,98.33,1.29,26.78,0.37,127.33,1.7,115.33,1.53,229.67,3.07,734.56,9.79
Royal Ivey,2009.5,27.5,12.0,0.0,0.0,0.0,49.2,11.4,616.2,10.76,5.88,0.45,0.37,0.16,2.17,9.67,5.96,10.06,1.88,0.42,11.31,14.15,0.17,0.3,0.46,0.0,-3.82,-1.8,-5.59,-0.28,62.2,1.06,153.1,2.66,0.37,16.2,0.3,44.9,0.87,0.33,46.0,108.2,0.38,0.43,23.5,0.37,33.3,0.54,0.68,14.7,0.23,41.0,0.77,55.7,1.01,50.1,0.8,23.0,0.39,3.8,0.06,25.5,0.43,75.7,1.34,164.1,2.77
Ruben Patterson,2003.5,27.5,9.0,0.0,0.0,0.0,64.9,24.5,1595.5,22.69,16.19,0.54,0.04,0.49,9.68,10.55,10.11,10.93,2.51,1.24,16.22,21.17,2.19,1.32,3.52,0.09,-0.0,-0.04,-0.05,1.18,267.8,3.76,518.0,7.3,0.5,3.5,0.02,19.6,0.3,0.15,264.3,498.4,0.51,0.5,156.2,2.21,243.6,3.48,0.64,128.0,1.82,141.7,2.04,269.7,3.87,115.0,1.6,75.1,1.11,24.9,0.37,116.6,1.67,141.8,2.06,695.3,9.72
Rudy Gay,2012.0,25.0,9.0,0.0,0.0,0.0,68.45,65.0,2437.73,35.63,16.72,0.53,0.2,0.28,4.78,14.69,9.73,11.44,1.95,1.85,12.32,24.8,2.04,2.28,4.29,0.08,0.39,0.14,0.51,1.53,476.82,6.98,1054.36,15.4,0.45,72.0,1.08,208.73,3.08,0.35,404.82,845.64,0.48,0.49,234.36,3.47,294.55,4.34,0.8,101.55,1.46,303.18,4.48,404.73,5.95,155.36,2.34,91.55,1.35,56.0,0.82,165.09,2.43,171.45,2.48,1260.0,18.49
Rumeal Robinson,1993.83,26.83,6.0,0.0,0.0,0.0,56.0,20.83,1016.33,16.72,11.45,0.47,0.18,0.26,2.58,8.23,5.4,27.67,2.38,0.53,19.48,21.5,-0.17,1.02,0.85,0.02,-2.2,-1.05,-3.25,-0.07,169.0,2.67,390.83,6.27,0.42,18.67,0.33,54.33,0.93,0.33,150.33,336.5,0.43,0.45,67.67,1.05,110.83,1.7,0.61,27.33,0.42,73.67,1.23,101.0,1.65,196.5,3.17,50.17,0.8,9.0,0.15,96.67,1.63,99.83,1.68,424.33,6.7
Russell Westbrook,2013.0,24.0,6.0,0.67,2.67,6.0,74.22,72.33,2531.78,33.98,23.93,0.53,0.18,0.39,5.62,14.56,10.22,41.23,2.59,0.64,15.62,32.74,5.68,3.21,8.87,0.17,5.2,1.24,6.47,5.4,582.11,7.89,1343.67,18.19,0.43,78.44,1.09,250.89,3.49,0.3,503.67,1092.78,0.46,0.46,441.33,5.96,536.56,7.23,0.82,123.33,1.66,337.67,4.53,461.0,6.19,588.11,7.86,128.22,1.73,21.89,0.3,291.11,3.92,179.56,2.4,1684.0,22.79
Rusty LaRue,2000.6,26.6,6.0,0.0,0.0,0.0,19.6,1.4,313.0,16.24,7.34,0.46,0.33,0.25,1.1,9.18,5.08,14.74,2.64,0.36,21.04,18.16,-0.12,0.2,0.1,-0.01,-4.3,-0.94,-5.22,-0.18,37.4,1.9,99.4,5.14,0.37,10.8,0.46,34.0,1.7,0.41,26.6,65.4,0.34,0.44,11.6,0.66,13.8,0.88,0.74,4.4,0.18,20.8,1.18,25.2,1.34,30.4,1.48,12.4,0.76,2.2,0.08,18.8,1.06,29.4,1.4,97.2,4.86
Ryan Anderson,2013.0,24.0,3.0,0.0,0.0,0.0,61.78,25.67,1634.22,27.02,17.23,0.56,0.52,0.21,8.98,14.92,11.93,5.72,1.1,1.06,7.99,21.94,3.51,1.19,4.7,0.14,2.88,-2.12,0.79,1.17,280.56,4.68,664.11,11.08,0.42,131.56,2.16,345.22,5.68,0.38,149.0,318.89,0.47,0.52,120.22,2.01,139.67,2.31,0.86,126.11,2.13,209.56,3.37,335.67,5.49,56.11,0.89,33.78,0.54,21.67,0.34,61.0,0.99,123.44,2.01,812.89,13.57
Ryan Bowen,2004.8,28.8,9.0,0.0,0.0,0.0,50.7,8.5,650.2,11.93,12.28,0.54,0.05,0.42,9.13,10.12,9.61,5.45,3.08,1.43,9.59,10.22,0.53,0.71,1.26,0.14,-0.97,1.73,0.76,0.33,54.4,1.03,119.2,2.13,0.5,1.4,0.01,6.8,0.11,0.24,53.0,112.4,0.51,0.51,21.7,0.55,31.3,0.71,0.72,50.6,0.97,55.4,1.02,106.0,1.99,25.0,0.44,32.5,0.66,13.8,0.24,16.8,0.28,75.2,1.55,131.9,2.67
Ryan Gomes,2009.62,26.62,9.0,0.0,0.0,0.0,60.88,46.38,1682.88,24.02,10.2,0.49,0.23,0.21,4.69,14.11,9.38,7.48,1.25,0.31,10.87,16.08,1.44,0.98,2.41,0.05,-1.92,-0.88,-2.81,0.3,236.38,3.24,531.12,7.36,0.43,41.75,0.52,119.5,1.64,0.28,194.62,411.62,0.47,0.46,101.25,1.38,126.75,1.71,0.78,77.12,1.06,202.75,2.9,279.88,3.96,89.0,1.22,43.88,0.62,9.75,0.14,68.75,0.98,117.75,1.75,615.75,8.4
Ryan Hollins,2011.5,26.5,0.0,0.0,0.0,0.0,51.8,7.6,613.4,11.38,11.0,0.62,0.0,0.76,8.9,13.11,11.01,3.32,0.8,3.72,20.15,13.98,0.61,0.45,1.05,0.08,-2.83,0.07,-2.76,-0.09,68.7,1.26,117.7,2.15,0.59,0.0,0.0,0.1,0.0,0.28,68.7,117.6,0.59,0.59,53.9,1.0,83.0,1.56,0.63,45.7,0.87,68.3,1.28,114.0,2.13,15.1,0.26,9.4,0.17,27.1,0.51,38.4,0.7,103.7,1.9,191.3,3.5
Sam Bowie,1992.5,30.5,0.0,0.0,0.0,0.0,62.0,41.33,1695.83,26.85,13.98,0.5,0.03,0.36,7.98,20.45,14.0,10.73,0.82,3.48,15.38,18.87,0.92,2.08,3.02,0.08,-2.37,1.23,-1.13,0.52,260.33,4.08,596.83,9.38,0.44,4.5,0.05,16.5,0.3,0.26,255.83,580.33,0.44,0.44,159.33,2.62,207.17,3.35,0.78,140.33,2.15,313.5,4.95,453.83,7.07,119.33,1.93,29.83,0.47,94.5,1.48,111.67,1.8,178.5,2.85,684.5,10.87
Sam Cassell,2001.0,31.0,6.0,0.07,0.33,1.0,66.2,46.0,1987.47,29.25,19.03,0.54,0.17,0.34,2.45,9.71,6.15,33.77,1.89,0.39,14.65,25.77,4.39,1.43,5.85,0.13,2.61,-1.72,0.92,1.69,379.87,5.59,837.2,12.41,0.45,44.8,0.67,135.27,2.01,0.31,335.07,701.93,0.47,0.47,237.8,3.66,276.27,4.21,0.86,41.2,0.61,173.53,2.51,214.73,3.12,395.93,5.75,70.53,1.05,10.87,0.15,161.2,2.4,182.93,2.73,1042.33,15.49
